dataset_label;link_immometrica;id;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;score_vor_malus;liquiditaets_malus;score_final;klasse;agent_decision;exclusion_reason;risk_level;next_step
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27202316;LEIPZIG_105000_55_169;Reudnitz-Thonberg;04317 Leipzig (Reudnitz-Thonberg);Renditeimmobilie mit Balkon am Möbiusplatz;105000;43.7;5;55;59;-5;54;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27784257;LEIPZIG_129900_3_170;Leipzig;Bischofstr. 4, 04179 Leipzig;vermietete 2-Zimmer-Wohnung mit Balkon (A1726);129900;56.64;5;3;61;0;61;⚠️ NUR MIT RÜCKFRAGEN;UNVOLLSTÄNDIG / RÜCKFRAGEN;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25795686;LEIPZIG_99000_175_171;Leipzig;Dachsstraße 12, 04329 Heiterblick, Leipzig;Solide Kapitalanlage in gewachsener Wohnlage!!!;99000;40.3;5;175;48;-15;33;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26800444;LEIPZIG_125000_90_172;Schleußig;Probsteistraße 6, 04229 Schleußig, Leipzig;Kleine Kapitalanage: sanierte 2 Zimmerwohnung in exklusiver Lage in Schleußig!;125000;42.47;5;90;54;-15;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27345224;LEIPZIG_119000_41_173;Lindenthal;Am Alten Flugfeld 94, 04158 Leipzig (Lindenthal);2-Zimmer-Wohnung mit Balkon und Stellplatz in Leipzig;119000;50;5;41;51;-5;46;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26279316;LEIPZIG_143515_139_174;Leipzig;Helenenstr. 44B, 04279 Leipzig;Leipzig! Kleine Dachgeschosswohnung mit Terrasse - ideal für Anleger!;143515;61.07;5;139;59;-15;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27762396;LEIPZIG_144000_5_175;Leipzig;Paunsdorfer Str. 23, 04316 Leipzig;+++ Lichtdurchflutete 2-Zimmer-Wohnung | Frisch saniert | Sofort bezugsfrei+++;144000;53;5;5;51;0;51;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27247244;LEIPZIG_139900_51_176;Leipzig;Pestalozzistr. 61, 04178 Leipzig;Renditeobjekt - vermietete 2-Raum-Wohnung mit Terrasse und TG-Stellplatz;139900;61;5;51;61;-5;56;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27331189;LEIPZIG_130000_43_177;Leipzig;Brehmestr. 13, 04179 Leipzig;2 Zimmer-Wohnung mit Balkon + Tiefgaragen-Stellplatz in Leipzig-Leutzsch;130000;59;5;43;55;-5;50;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26963234;LEIPZIG_147900_75_178;Leipzig;Giebnerstr. 16, 04279 Leipzig;***INTERESSANTE ETW ALS KAPITALANLAGE ODER ZUR EIGENNUTZUNG IN LEIPZIG-DÖLITZ***;147900;57.81;4.9;75;61;-15;46;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27456224;LEIPZIG_149000_31_179;Gohlis-Süd;Elsbethstr. 30, 04155 Leipzig;Historischer Charme trifft auf Kapitalanlage – denkmalgerecht sanierte 2-Zimmer-Wohnung mit Balkon;149000;63;4.9;31;56;-5;51;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25730666;LEIPZIG_135000_181_180;Wahren;04159 Leipzig / Wahren (Wahren);*** Attraktive Kapitalanlage: Vermietete 2-Zimmer-Wohnung mit Balkon und historischem Charme ***;135000;60;4.9;181;64;-30;34;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27740989;LEIPZIG_135000_7_181;Grünau-Mitte;04209 Grünau-Mitte, Leipzig;2-Zimmer-Wohnung mit Wintergarten in Leipzig-Grünau;135000;53;4.9;7;54;0;54;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25971990;LEIPZIG_120000_159_182;Leipzig;Buchfinkenweg 33, 04159 Leipzig;DENKMAL-FLAIR IM DACHGESCHOSS | Gemütliche 2-Raum-Wohnung mit Balkon in städtischer Lage;120000;52.1;4.9;159;54;-15;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/19347632;LEIPZIG_114000_799_183;Leipzig;Slevogtstr. 18, 04159 Leipzig;Attraktive Kapitalanlage in Leipzig/Möckern!;114000;52.2;4.9;799;57;-30;27;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25941696;LEIPZIG_145000_162_184;Möckern;04159 Leipzig (Möckern);Sehr gepflegte 2-Zimmer-Wohnung im Jugendstil-Altbau mit Balkon und Keller;145000;64;4.9;162;52;-15;37;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27349369;LEIPZIG_109000_41_185;Leipzig;Prinz-Eugen-Str. 1, 04277 Leipzig;++ 4,40 % IST-Rendite, Barrierefrei, Aufzug! Vermietetes 1-Zimmer-Apartment in Connewitz ++;109000;38.5;4.9;41;56;-5;51;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/21493807;LEIPZIG_119000_583_186;Anger-Crottendorf;Herrnhuter Str. 7, 04318 Anger-Crottendorf, Leipzig;Leipzig. Kapitalanlage. Charmante Zwei-Zimmerwohnung mit Balkon.;119000;52.55;4.9;583;52;-30;22;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26902931;LEIPZIG_120000_80_187;Leipzig;Bischofstr. 21, 04179 Leipzig;Frisch renoviert - 1 Raumwohnung ** Balkon ** neue EBK ** TG **;120000;42;4.9;80;58;-15;43;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27281498;LEIPZIG_140000_48_188;Leutzsch;Pufendorfstraße 11, 04179 Leutzsch, Leipzig;2 Zimmerwohnung mit Balkon in ruhiger Lage!;140000;58.7;4.9;48;52;-5;47;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27337604;LEIPZIG_140000_43_189;Heiterblick;Rotfuchsstr. 11, 04329 Leipzig;Frei und bezugsfertig: Moderne 2-Raum-Wohnung inklusive hochwertiger Einbauküche;140000;62.2;4.9;43;50;-5;45;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26406922;LEIPZIG_145000_122_190;Anger-Crottendorf;Gregor- Fuchs- Str. 25, 04318 Anger-Crottendorf, Leipzig;Anger Crottendorf eine 2 Raum Wohnung zum Verkauf;145000;58.91;4.9;122;59;-15;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27760500;LEIPZIG_99500_5_191;Leipzig;04315 Leipzig;Solide Kapitalanlage im Leipziger Osten: Vermietete 1-Zimmer-Wohnung mit Balkon;99500;39;4.9;5;49;0;49;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27393813;LEIPZIG_125000_37_192;Altlindenau;04179 Leipzig - Altlindenau 04179 Leipzig - Altlindenau;INVESTIEREN IN GEFRAGTER LAGE | Solide vermietete 2-Raum-Wohnung mit Balkon;125000;47.56;4.9;37;47;-5;42;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26145978;LEIPZIG_110000_143_193;Schönefeld-Abtnaundorf;Ploßstraße 43, 04347 Schönefeld-Abtnaundorf, Leipzig;Lichtdurchflutete Dachgeschosswohnung mit Balkon im sanierten Altbau;110000;49.25;4.9;143;50;-15;35;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27197864;LEIPZIG_110000_56_194;Schönefeld-Abtnaundorf;04347 Leipzig - Schönefeld-Abtnaundorf 04347 Leipzig - Schönefeld-Abtnaundorf;Leipzig Verkauf Single-Wohnung, Tageslichtbad, Wohnküche, Balkon;110000;49.33;4.9;56;58;-5;53;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24001439;LEIPZIG_149750_338_195;Leipzig;Hermelinstr. 4, 04329 Leipzig;Investieren mit Substanz in Leipzig: Vermietete 2-Zimmer-Wohnung;149750;63.05;4.8;338;60;-30;30;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26941819;LEIPZIG_135000_77_196;Anger-Crottendorf;Mierendorffstr. 11, 04318 Leipzig;Vermietete 2-Zimmer-Wohnung mit Balkon im sanierten Mehrfamilienhaus;135000;61;4.8;77;51;-15;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25656906;LEIPZIG_119000_195_197;Leipzig;Uhlandstr. 15, 04177 Leipzig;++ 4,13 % Bruttorendite: Vermietete 2RW mit Balkon und Stellplatz ++;119000;50.3;4.8;195;48;-30;18;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/23662818;LEIPZIG_143000_371_198;Neulindenau;Gröpplerstraße 100 B, 04179 Neulindenau, Leipzig;**Einzigartiges Loft in ehem. Druckerei – Denkmalgeschützte ETW mit Balkon und STP**;143000;57.43;4.8;371;50;-30;20;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27683788;LEIPZIG_147000_13_199;Leipzig;An der Lehde 3, 04179 Leipzig;Ruhige Lage, Balkon & Tageslichtbad: Bezugsfreie 2-Zimmer Wohnung in Leutzsch;147000;55.5;4.8;13;45;0;45;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25997988;LEIPZIG_150000_156_200;Wahren;Linkelstraße 2, 04159 Leipzig (Wahren);"Charmante 2-Raum-Wohnung mit Balkon und TG-Stellplatz im exklusiv sanierten ""Wahrener Rundling"" !!";150000;60;4.8;156;51;-15;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26857372;LEIPZIG_125000_84_201;Wahren;Georg-Schumann-Straße 316, 04159 Leipzig (Wahren);* Zukunft sichern: Stylische 2-Zimmer-Wohnung in Leipzig - Dein smartes Investment! *;125000;50.7;4.8;84;51;-15;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/23721913;LEIPZIG_129000_365_202;Leipzig;Georg-Schwarz-Str. 60, 04177 Leipzig;Gepflegte 2-Zimmer-Wohnung mit Balkon in Lindenau - vermietet;129000;55.4;4.8;365;46;-30;16;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27518839;LEIPZIG_108000_27_203;Schönefeld-Abtnaundorf;Taubestraße 42, 04347 Leipzig (Schönefeld-Abtnaundorf);vermietete schicke Single-WE in Schönefeld-Abtnaundorf;108000;45;4.8;27;47;-5;42;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27093373;LEIPZIG_140000_64_204;Leipzig;Brehmestr. 13, 04179 Leipzig;Erdgeschoss-Wohnung mit Terrasse und Tiefgaragen-Stellplatz in Leipzig-Leutzsch;140000;61;4.8;64;52;-15;37;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25892568;LEIPZIG_140000_166_205;Heiterblick;Rotfuchsstr. 11, 04329 Leipzig;Frei und bezugsfertig: Moderne 2-Raum-Wohnung inklusive hochwertiger Einbauküche;140000;62;4.8;166;50;-15;35;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27152562;LEIPZIG_90000_59_206;Wahren;Paul-Ernst-Straße 4, 04159 Wahren, Leipzig;Zwischen Natur und Innenstadt – modernes Wohnen mit Investmentpotenzial;90000;29;4.7;59;36;-5;31;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Wohnfläche < 30 m²;🔴 BLOCKER;"Nicht weiterverfolgen; Hard Filter dokumentieren"
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26966851;LEIPZIG_117970_74_207;Leipzig;04279 Leipzig;Leipzig lohnt sich! 2 Zimmer, Küche, Bad, Balkon - zum kleinen Preis;117970;50.2;4.7;74;52;-15;37;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27329570;LEIPZIG_129000_43_208;Leipzig;Dähnhardtstr. 3, 04159 Leipzig;Helle 2-Zimmer-Einheit mit Balkon und Innenhofblick in Leipzig-Wahren;129000;55;4.7;43;60;-5;55;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27797485;LEIPZIG_120000_1_209;Eutritzsch;Zerbster Strasse 7a, 04129 Eutritzsch, Leipzig;Hell, modern, mit Balkon in Hochparterre– 2-Zimmer-Wohnung zum Verlieben;120000;45;4.7;1;47;0;47;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27168849;LEIPZIG_135000_58_210;Schleußig;04229 Leipzig - Schleußig 04229 Leipzig - Schleußig;2-Raum-Wohnung mit Loggia im beliebten Schleußig;135000;45;4.7;58;46;-5;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26205475;LEIPZIG_95000_139_211;Leipzig;Weißdornstr. 20, 04209 Leipzig;Eigentumswohnung mit Balkon!;95000;46.3;4.7;139;50;-15;35;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27241554;LEIPZIG_105000_51_212;Leipzig;04328 Leipzig;Attraktive vermietete Eigentumswohnung mit Balkon in Leipzig-Paunsdorf;105000;46.55;4.7;51;54;-5;49;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27778801;LEIPZIG_100000_3_213;Lößnig;04279 Leipzig - Lößnig 04279 Leipzig - Lößnig;2-Zimmer-ETW | 41 m² | Leipzig-Lößnig | 100.000 € | Kapitalanlage;100000;40.86;4.7;3;49;0;49;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25754311;LEIPZIG_110000_178_214;Dölitz-Dösen;Cröberner Straße 10, 04279 Dölitz-Dösen, Leipzig;!!! RUHIG gelegene 2-Raumwohnung mit Balkon und kleinem Gartenanteil !!! WE ist vermietet !!!;110000;42.97;4.7;178;45;-15;30;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26522305;LEIPZIG_145000_113_215;Südvorstadt;Brandvorwerkstr. 29, 04275 Leipzig (Südvorstadt);2-Raum ETW in ruhiger Lage in der Südvorstadt;145000;50;4.7;113;42;-15;27;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27042656;LEIPZIG_145000_69_216;Leipzig;Gustav-Kühn-Str. 2, 04159 Leipzig;***ERDWÄRME***Helle 2-RWG-Fußbodenheizung-Deckenspots-Dusche+Wanne-Balkon ***WE16***;145000;59.98;4.7;69;51;-15;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27667462;LEIPZIG_138900_14_217;Engelsdorf;Engelsdorfer Straße 349, 04319 Engelsdorf, Leipzig;+++ Ein sonniger Traum - lichtdurchflutete 2 Zi. DG-WE mit Dachbalkon, Stpl. & Blick ins Grüne+++;138900;57.02;4.7;14;55;-5;50;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26313225;LEIPZIG_125000_129_218;Böhlitz-Ehrenberg;Pflaumestraße 19, 04178 Böhlitz-Ehrenberg, Leipzig;Fit in die Zukunft! Barrierefrei, Aufzug - vermietete Wohnung als Kapitalanlage;125000;50.8;4.7;129;49;-15;34;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25648502;LEIPZIG_148000_196_219;Altlindenau;04177 Altlindenau, Leipzig;Charmantes Zuhause in ruhiger Lage – Wohnung mit sonnigem Balkon;148000;65.23;4.7;196;60;-30;30;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27619688;LEIPZIG_135000_17_220;Eutritzsch;Bonhoefferstraße 6, 04129 Eutritzsch, Leipzig;Tolle 2-Zimmer-Wohnung mit Balkon im beliebten Anhalter Carré;135000;53.73;4.7;17;53;-5;48;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26796351;LEIPZIG_110000_91_221;Leipzig;Maulwurfweg 3, 04329 Leipzig;++ 4,57 % Rendite: EG-Wohnung mit gemütlicher Terrasse in ruhiger Wohnlage ++;110000;45.9;4.7;91;56;-15;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27430524;LEIPZIG_109000_34_222;Connewitz;04277 Leipzig - Connewitz 04277 Leipzig - Connewitz;++ 4,40 % IST-Rendite, Barrierefrei, Aufzug! Vermietetes 1-Zimmer-Apartment in Connewitz ++;109000;38.52;4.7;34;60;-5;55;⚠️ NUR MIT RÜCKFRAGEN;NUR MIT RÜCKFRAGEN;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26902898;LEIPZIG_119500_80_223;Leipzig;Bischofstr. 27, 04179 Leipzig;Apartment mit Balkon und neuer Einbauküche;119500;40;4.7;80;53;-15;38;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/23627173;LEIPZIG_150000_374_224;Thekla;Tauchaer Straße 79, 04349 Thekla, Leipzig;Schöne Lage im Leipziger Norden - Eigentumswohnung zu verkaufen;150000;59.96;4.7;374;53;-30;23;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27814739;LEIPZIG_92500_0_225;Grünau-Mitte;Stuttgarter Allee 41, 04209 Leipzig;Unkompliziert einziehen oder : 2-Zi.-ETW mit Balkon, TG-Stellplatz und Aufzug in guter Lage;92500;38;4.7;0;43;0;43;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
