dataset_label;link_immometrica;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;agent_decision;agent_klasse;score_vor_malus;agent_liquiditaets_malus;score_final;exclusion_reason;risk_level;next_step;audit_kategorie;audit_liquiditaets_malus;manual_review_required;manual_review_reason;validation_result
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26779399;Leipzig;Lilienthalstr. 4, 04357 Leipzig;Kapitalanlage mit gesichertem Mietverhältnis: 2-Raumwohnung in Leipzig-Mockau;115000;57.48;5.4;92;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26783080;Mockau-Nord;04357 Leipzig - Mockau-Nord 04357 Leipzig - Mockau-Nord;Kapitalanlage mit gesichertem Mietverhältnis: 2-Raumwohnung in Leipzig-Mockau;115000;57.48;5.4;92;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;64;-15;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26786578;Leipzig;Alte Gärtnerei 4, 04288 Leipzig;Gepflegte Eigentumswohnung mit zwei Balkonen und Stellplatz in Leipzig-Liebertwolkwitz;135000;66.06;5.3;91;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26787910;Leipzig;Brunnenstr. 11, 04288 Leipzig;Attraktive 2-Zimmer-Kapitalanlage mit Balkon und Stellplatz in Leipzig-Liebertwolkwitz;95000;46.15;5.4;91;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26789890;Liebertwolkwitz;04288 Leipzig - Liebertwolkwitz 04288 Leipzig - Liebertwolkwitz;Attraktive 2-Zimmer-Kapitalanlage mit Balkon und Stellplatz in Leipzig-Liebertwolkwitz;95000;46.15;5.5;91;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26789908;Liebertwolkwitz;04288 Leipzig - Liebertwolkwitz 04288 Leipzig - Liebertwolkwitz;Gepflegte Eigentumswohnung mit zwei Balkonen und Stellplatz in Leipzig-Liebertwolkwitz;135000;66.06;5.3;91;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26796351;Leipzig;Maulwurfweg 3, 04329 Leipzig;++ 4,57 % Rendite: EG-Wohnung mit gemütlicher Terrasse in ruhiger Wohnlage ++;110000;45.9;4.7;91;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-15;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26800444;Schleußig;Probsteistraße 6, 04229 Schleußig, Leipzig;Kleine Kapitalanage: sanierte 2 Zimmerwohnung in exklusiver Lage in Schleußig!;125000;42.47;5;90;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;54;-15;39;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26831639;Knautkleeberg-Knauthain;04249 Leipzig - Knautkleeberg-Knauthain 04249 Leipzig - Knautkleeberg-Knauthain;ERSTKLASSIGE RENDITE FÜR IHR PORTFOLIO! // Vermietete 2-Raum-Wohnung mit Terrasse;130000;64.78;6.3;86;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;Stale Listing Due Diligence: alt, aber eventuell prüfbar;-15;True;stale_due_diligence;NEEDS_MANUAL_CONFIRMATION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26857372;Wahren;Georg-Schumann-Straße 316, 04159 Leipzig (Wahren);* Zukunft sichern: Stylische 2-Zimmer-Wohnung in Leipzig - Dein smartes Investment! *;125000;50.7;4.8;84;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-15;36;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26864998;Leipzig;Georg-Schumann-Straße 316,04159 Leipzig;* Zukunft sichern: Stylische 2-Zimmer-Wohnung in Leipzig – Dein smartes Investment! *;125000;50.69;5;83;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-15;34;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26872340;Großzschocher;04249 Leipzig - Großzschocher 04249 Leipzig - Großzschocher;2 Zimmer ETW mit Balkon in ruhiger Hinterhoflage;150000;63;4.6;83;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-15;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26901076;Leutzsch;04179 Leipzig (Leutzsch);Apartment mit Balkon und neuer Einbauküche;119500;40;4.5;80;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;60;-15;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26902898;Leipzig;Bischofstr. 27, 04179 Leipzig;Apartment mit Balkon und neuer Einbauküche;119500;40;4.7;80;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;53;-15;38;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26902931;Leipzig;Bischofstr. 21, 04179 Leipzig;Frisch renoviert - 1 Raumwohnung ** Balkon ** neue EBK ** TG **;120000;42;4.9;80;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;58;-15;43;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26903389;Leipzig;Ernst-Guhr-Str. 7, 04319 Leipzig;2-Raumwohnung mit Balkon in ruhiger Lage in Leipzig;149900;57;4.6;80;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;47;-15;32;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26919200;Leipzig;Bischofstr. 13, 04179 Leipzig;Reserviert! Sofort Bezugsfrei ! Schickes 1 Zi.-Apartment mit Balkon für Singles ! PROVISIONSFREI !;100000;32;4.7;79;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;43;-15;28;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26941819;Anger-Crottendorf;Mierendorffstr. 11, 04318 Leipzig;Vermietete 2-Zimmer-Wohnung mit Balkon im sanierten Mehrfamilienhaus;135000;61;4.8;77;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-15;36;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26944965;Paunsdorf;04328 Paunsdorf, Leipzig;Paunsdorf - sehr gepflegte 2-Raumwohnung mit Balkon & Tageslichtbad für Eigennutzer o.Kapitalanleger;135000;56.1;4.3;77;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;48;-15;33;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26953273;Leipzig;Helenenstr. 44B, 04279 Leipzig;Leipzig lohnt sich! 2 Zimmer, Küche, Bad, Balkon - zum kleinen Preis;117970;50.2;5.1;76;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-15;40;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26963234;Leipzig;Giebnerstr. 16, 04279 Leipzig;***INTERESSANTE ETW ALS KAPITALANLAGE ODER ZUR EIGENNUTZUNG IN LEIPZIG-DÖLITZ***;147900;57.81;4.9;75;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;61;-15;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26966851;Leipzig;04279 Leipzig;Leipzig lohnt sich! 2 Zimmer, Küche, Bad, Balkon - zum kleinen Preis;117970;50.2;4.7;74;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;52;-15;37;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26989712;Leipzig;Wöllnerstraße 7a, 04357 Großzschocher, Leipzig;Vermietete 2- Zimmer-Wohnung mit Balkon im ruhigen Hinterhof;150000;63;4.5;73;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;58;-15;43;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27014091;Connewitz;04277 Connewitz, Leipzig;KAPITALANLAGE MIT KONTINUITÄT | Langfristig vermietete 2-Raum-Wohnung mit Entwicklungspotenzial;130000;61.5;5.8;71;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;70;-15;55;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-15;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27015202;Altlindenau;04177 Leipzig (Altlindenau);Vermietete 2-Zimmer-Wohnung mit Wertsteigerungspotenzial;135000;46;4;71;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;46;-15;31;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27020682;Leipzig;Lindenpark 17, 04178 Leipzig;Rentables Schmuckstück 4 % Rendite, moderne 2 Zimmer, großer Balkon, Aufzug, TG, beliebte Wohnlage;128000;54.6;5;71;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-15;42;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27027860;Neulindenau;Lützner Straße 151, 04179 Leipzig (Neulindenau);// 2-Raum ETW mit Balkon, EBK und TG-Stellplatz // vermietet;99000;44.6;5.4;70;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;60;-15;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27029070;Wahren;04159 Leipzig - Wahren 04159 Leipzig - Wahren;++ 4,12 % Rendite: Schicke Kapitalanlage im Norden Leipzigs ++;137000;65;5.1;70;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;62;-15;47;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27031899;Leipzig;Hermelinplatz 8, 04329 Leipzig;Investitionschance mit ca. 4 % Rendite: Vermietete 2-Zimmer-Wohnung mit Balkon und Aufzug;125000;41.4;4.1;70;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;39;-15;24;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27038022;Wahren;04159 Wahren, Leipzig;*** Attraktive Kapitalanlage: Vermietete 2-Zimmer-Wohnung mit Balkon und historischem Charme ***;135000;60;5.1;69;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;66;-15;51;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27038309;Leipzig;Walter-Markov-Ring 37, 04288 Leipzig;++ Faktor 23, 1.954 EUR / m², PKW-Stellplatz, Balkon! 2-Zimmer Wohnung in Leipzig-Holzhausen ++;129000;66;5.8;69;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;65;-15;50;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27042028;Anger-Crottendorf;Theodor-Neubauer-Straße 29, 04318 Anger-Crottendorf, Leipzig;Großzügige 1-Zimmerwohnung in Anger-Crottendorf;95000;47.44;5.5;69;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27042656;Leipzig;Gustav-Kühn-Str. 2, 04159 Leipzig;***ERDWÄRME***Helle 2-RWG-Fußbodenheizung-Deckenspots-Dusche+Wanne-Balkon ***WE16***;145000;59.98;4.7;69;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-15;36;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27042746;Leipzig;04178 Leipzig;Rentables Schmuckstück 4 % Rendite, moderne 2 Zimmer, großer Balkon, Aufzug, TG, beliebte Wohnlage;128000;54.57;5.3;69;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-15;42;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27042926;Leipzig;Zwergmispelstr. 11, 04329 Leipzig;++ 4,62% IST-Rendite, West-Balkon, PKW-Stellplatz! Attraktive 2-Zimmer-Wohnung im Leipziger Osten ++;139000;59.4;4.4;69;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;47;-15;32;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27052218;Leipzig;Kastanienring 5, 04316 Leipzig;Bast-Bau Qualität! Appartement zur Kapitalanlage in toller Umgebung;121000;35.59;4.5;68;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;54;-15;39;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27062474;Zentrum-Ost;04103 Leipzig (Zentrum-Ost);Leerstehend! Top-Lage im Zentrum Ost | Aufzug | TG-Stellplatz | Balkon;149000;40.4;4.3;67;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;39;-15;24;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27065408;Lindenau;Engertstrasse 7, 04177 Lindenau, Leipzig;BEZUGSFREIE 2-Zimmer-Wohnung mit Balkon, Aufzug & Tiefgarage in Leipzig-Lindenau am Karl-Heine-Kanal;129500;41.48;4.2;66;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;37;-15;22;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27068935;Lindenthal;Am Alten Flugfeld 92, 04158 Leipzig (Lindenthal);vermietete 2-Raum Wohnung mit Balkon und TG-Stellplatz in Lindenthal;129000;47.5;4.6;66;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;38;-15;23;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27078105;Leutzsch;04179 Leipzig (Leutzsch);GALERIEWOHNUNG MIT BALKON | Wohnen über den Dächern von Leutzsch;130000;47.5;4.4;65;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;41;-15;26;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27078108;Leutzsch;04179 Leipzig (Leutzsch);INVESTIEREN IN GEFRAGTER LAGE | Solide vermietete 2-Raum-Wohnung mit Balkon;125000;47.6;4.4;65;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;44;-15;29;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27079723;Liebertwolkwitz;04288 Liebertwolkwitz, Leipzig;Charmante Maisonette-Dachgeschosswohnung mit Balkon und Tiefgaragen-Stellplatz;100000;48;5.4;65;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;64;-15;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27081908;Leipzig;Stammerstr. 1B, 04159 Leipzig;Top vermietete Eigentumswohnung inkl. TG-Stellplatz;109000;49;5.1;65;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27082126;Lindenau;04177 Leipzig - Lindenau 04177 Leipzig - Lindenau;Charmantes Zuhause in ruhiger Lage – Wohnung mit sonnigem Balkon;148000;65.23;5.2;65;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;63;-15;48;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27082223;Stötteritz;Papiermühlstraße 1 a, 04299 Leipzig (Stötteritz);Verkauf: 2-Zimmer-Wohnung mit zwei Balkonen in Leipzig-Stötteritz;132000;57.6;5.1;65;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-15;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27082393;Wahren;04159 Leipzig / Wahren (Wahren);Top vermietete Eigentumswohnung inkl. TG-Stellplatz;109000;49;5.2;65;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-15;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27088327;Leipzig;Hohe Str. 24, 04107 Leipzig;Apartment in Zentraler Lage zur Kapitalanlage;110000;36;5.3;65;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;41;-15;26;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27093373;Leipzig;Brehmestr. 13, 04179 Leipzig;Erdgeschoss-Wohnung mit Terrasse und Tiefgaragen-Stellplatz in Leipzig-Leutzsch;140000;61;4.8;64;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;52;-15;37;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27096191;Leipzig;Dieskaustr. 90, 04229 Leipzig;Zeitlose Kapitalanlage im Gründerzeithaus - 2-Zimmer-Wohnung mit Balkon und Aufzug;115000;55;5.8;64;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;60;-15;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27096370;Wiederitzsch;Zur Loberaue 15, 04356 Leipzig;Attraktive Kapitalanlage in Leipzig;120000;66;6.3;64;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;60;-15;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;Stale Listing Due Diligence: alt, aber eventuell prüfbar;-15;True;stale_due_diligence;NEEDS_MANUAL_CONFIRMATION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27102179;Stötteritz;04299 Leipzig - Stötteritz 04299 Leipzig - Stötteritz;Zeitlose Kapitalanlage im Gründerzeithaus – 2-Zimmer-Wohnung mit Balkon und Aufzug;115000;55;6.4;64;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;66;-15;51;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;Stale Listing Due Diligence: alt, aber eventuell prüfbar;-15;True;stale_due_diligence;NEEDS_MANUAL_CONFIRMATION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27102188;Anger-Crottendorf;Neumannstr. 4, 04318 Leipzig;Stil & Charme - 2 Zimmer, Balkon - langjährig vermietet;135000;57.6;4.6;63;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-15;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27104265;Kleinzschocher;Wigandstr. 34, 04229 Leipzig;++ Parkett, Balkon, Badewanne & Dusche! Charmante 2-Zimmer Wohnung im Leipziger Westen ++;147000;64.42;5.2;63;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;60;-15;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
